Var1
-0.516181864904223
-0.118305581761451
-0.145995609914086
-0.182812754083409
-0.236591644573641
-0.293845353462348
-0.342569409111973
-0.380733134337688
-0.408197009705464
-0.427250027382613
-0.4354634380591
-0.439090500637878
-0.442861090950703
-0.443320657083048
-0.439569141237539
-0.430172768118032
-0.420559063604947
-0.409545118016392
-0.399315064897699
-0.419152540197605
-0.503260132430515
-0.644970018926436
-0.799567299061815
-0.903161043816443
-0.930003564977839
-0.890446007672549
-0.797546210897023
-0.645784414864196
-0.467269200330957
-0.329485326403413
-0.271876653519572
-0.285659193907883
-0.343338837207722
-0.402768493674655
-0.338713256495903
-0.104204863971736
0.090471290837267
0.0846607277275816
0.091254268169198
0.185840180963898
0.188144201792118
0.192086350257126
0.219412824215519
0.213966886878463
0.182898468210524
0.140612754018555
0.110635253717756
0.109265024100283
0.160342537583324
0.252823340083663
0.341913067440671
0.397021686347615
0.427552137091785
0.448770738043071
0.459659763406871
0.460236151326208
0.444865716345689
0.41313747227476
0.369653967369587
0.32547383676934
0.29697676889393
0.284442989644912
0.274608346668219
0.261996107485869
0.245354033760415
0.223146647411037
0.200576454242491
0.186500954935831
0.186412819134956
0.196077593199088
0.208725633139308
0.23224481241526
0.273562736862422
0.332121595265503
0.394259476783831
0.45382543054115
0.514969255985972
0.597151993276282
0.69185589776805
0.757217249555359
0.771245718674397
0.745079600450996
0.675737064199914
0.544962938015434
0.383801675448261
0.238355705965474
0.135452935827862
0.129972969436337
0.229021286334912
0.260926855505781
0.129859515512622
-0.0636375959524365
-0.242671434106446
-0.338042294314909
-0.333522107149344
-0.294757552506479
-0.280212339207768
-0.303085633220546
-0.365491717034046
-0.372439394431327
-0.29516014340672
-0.209208419431596
-0.153041656178284
-0.0973373316265106
-0.0328830805273195
0.0162282958966988
0.05689972750096
0.102449322276958
0.144335696177686
0.171615811333124
0.166604665029589
0.128422668841626
0.0664125261271386
-0.0147841914570366
-0.113134719319881
-0.217993941341077
-0.313720917001163
-0.403033815462391
-0.492248709879326
-0.567323682518381
-0.62451260712454
-0.66628836859019
-0.683637072334855
-0.684362830417578
-0.683767139911652
-0.672562855152629
-0.638601966186898
-0.594492299044157
-0.567602014746766
-0.556146192417996
-0.58876366597589
-0.668075983156628
-0.778301971492163
-0.898108037806906
-0.971013018983604
-0.968831965237556
-0.910549428301082
-0.800285536990551
-0.633692282621264
-0.434894955662152
-0.25394772220745
-0.155304358614117
-0.231849276823825
-0.378846632541903
-0.363946773325843
-0.133915355172749
0.135619664557235
0.206592793222399
0.207101322030399
0.316728400153209
0.318216146382773
0.293366093008453
0.367839821620963
0.483626767919198
0.510674067112634
0.473971356961838
0.430968906512992
0.414764620915792
0.44571610123829
0.496209831020218
0.526228718157896
0.556603614086388
0.590057273075118
0.61202552037848
0.609247814819726
0.579478152412587
0.547585651701838
0.513413883813611
0.467047343862799
0.452592971032944
0.442636611669276
0.43050453828686
0.418820744502165
0.407167990747204
0.397276763722166
0.3939498550821
0.396804266962035
0.401654450831923
0.405963878314137
0.409657507839713
